CdStationMesureEauxSurface;LbStationMesureEauxSurface;CdPointEauxSurf;DateDebutOperationPrelBio;CdSupport;LbSupport;DtProdResultatBiologique;HeureResultat;CdParametreResultatBiologique;LbLongParametre;ResIndiceResultatBiologique;CdUniteMesure;SymUniteMesure;CdRqIndiceResultatBiologique;MnemoRqAna;CdMethEval;RefOperationPrelBio;CdProducteur;NomProducteur;CdAccredRsIndiceResultatBiologique;MnAccredRsIndiceResultatBiologique
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;2015-06-24;10;Diatomées benthiques;;;5856;Indice Biologique Diatomées (IBD);13.1;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;;20180201135845-HB-13644;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;2016-08-17;10;Diatomées benthiques;;;5856;Indice Biologique Diatomées (IBD);14.7;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;;20180228165202-HB-19495;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;2016-08-17;10;Diatomées benthiques;;;6335;Variété taxonomique de l'IBD 2007;45;214;n;1;Résultat > seuil de quantification et < au seuil de saturation;;20180228165202-HB-19495;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;2017-08-17;10;Diatomées benthiques;;;1022;Indice polluosensibilité spécifique (I.P.S.);13.8;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;;20190205185921-HB-30604;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;2017-08-17;10;Diatomées benthiques;;;5856;Indice Biologique Diatomées (IBD);15;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;;20190205185921-HB-30604;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;2017-08-17;10;Diatomées benthiques;;;6335;Variété taxonomique de l'IBD 2007;37;214;n;1;Résultat > seuil de quantification et < au seuil de saturation;;20190205185921-HB-30604;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;2018-07-19;10;Diatomées benthiques;;;1022;Indice polluosensibilité spécifique (I.P.S.);15.3;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;;20190327180826-HB-346433;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;2018-07-19;10;Diatomées benthiques;;;5856;Indice Biologique Diatomées (IBD);14.7;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;;20190327180826-HB-346433;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;2018-07-19;10;Diatomées benthiques;;;6335;Variété taxonomique de l'IBD 2007;29;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;;20190327180826-HB-346433;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;2019-07-31;10;Diatomées benthiques;;;1022;Indice polluosensibilité spécifique (I.P.S.);13.4;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;;20201028101225-HB-474974;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;2019-07-31;10;Diatomées benthiques;;;5856;Indice Biologique Diatomées (IBD);13.1;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;;20201028101225-HB-474974;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;2019-07-31;10;Diatomées benthiques;;;6335;Variété taxonomique de l'IBD 2007;31;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;;20201028101225-HB-474974;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;2020-08-14;10;Diatomées benthiques;;;1022;Indice polluosensibilité spécifique (I.P.S.);12.6;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;;20210909154850-HB-498408;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;1;Analyse réalisée sous accréditation
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;2020-08-14;10;Diatomées benthiques;;;5856;Indice Biologique Diatomées (IBD);13.9;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;;20210909154850-HB-498408;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;1;Analyse réalisée sous accréditation
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;2020-08-14;10;Diatomées benthiques;;;8059;Nombre d'unités diatomiques contributives;396;214;n;1;Résultat > seuil de quantification et < au seuil de saturation;;20210909154850-HB-498408;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;1;Analyse réalisée sous accréditation
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;2020-08-14;10;Diatomées benthiques;;;8060;Nombre de taxons contributifs de l'IBD;34;214;n;1;Résultat > seuil de quantification et < au seuil de saturation;;20210909154850-HB-498408;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;1;Analyse réalisée sous accréditation
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;2021-06-15;10;Diatomées benthiques;;;5856;Indice Biologique Diatomées (IBD);14.9;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;;20220627161508-HB-518472;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF);1;Analyse réalisée sous accréditation
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;2022-06-16;10;Diatomées benthiques;;;1022;Indice polluosensibilité spécifique (I.P.S.);13.4;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;;20230703214652-HB-549802;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;1;Analyse réalisée sous accréditation
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;2022-06-16;10;Diatomées benthiques;;;5856;Indice Biologique Diatomées (IBD);14.4;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;;20230703214652-HB-549802;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;1;Analyse réalisée sous accréditation
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;2022-06-16;10;Diatomées benthiques;;;8059;Nombre d'unités diatomiques contributives;384;214;n;1;Résultat > seuil de quantification et < au seuil de saturation;;20230703214652-HB-549802;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;1;Analyse réalisée sous accréditation
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;2022-06-16;10;Diatomées benthiques;;;8060;Nombre de taxons contributifs de l'IBD;31;214;n;1;Résultat > seuil de quantification et < au seuil de saturation;;20230703214652-HB-549802;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;1;Analyse réalisée sous accréditation
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;2023-08-01;10;Diatomées benthiques;;;5856;Indice Biologique Diatomées (IBD);13.7;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;;20240717100432-HB-578708;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;1;Analyse réalisée sous accréditation
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;2023-08-01;10;Diatomées benthiques;;;8059;Nombre d'unités diatomiques contributives;389;214;n;1;Résultat > seuil de quantification et < au seuil de saturation;;20240717100432-HB-578708;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;1;Analyse réalisée sous accréditation
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;2023-08-01;10;Diatomées benthiques;;;8060;Nombre de taxons contributifs de l'IBD;40;214;n;1;Résultat > seuil de quantification et < au seuil de saturation;;20240717100432-HB-578708;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;1;Analyse réalisée sous accréditation
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;2024-06-18;10;Diatomées benthiques;;;5856;Indice Biologique Diatomées (IBD);14.7;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;;20250619164042-HB-601288;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;1;Analyse réalisée sous accréditation
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;2024-06-18;10;Diatomées benthiques;;;8059;Nombre d'unités diatomiques contributives;335;214;n;1;Résultat > seuil de quantification et < au seuil de saturation;;20250619164042-HB-601288;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;1;Analyse réalisée sous accréditation
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;2024-06-18;10;Diatomées benthiques;;;8060;Nombre de taxons contributifs de l'IBD;33;214;n;1;Résultat > seuil de quantification et < au seuil de saturation;;20250619164042-HB-601288;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;1;Analyse réalisée sous accréditation
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2002-04-23;4;Poissons;2019-12-12;;7036;Indice Poisson Rivière (IPR);28.701853;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe973eta2_SurfEchMc1415.00_SBVDKmc33101.00_DSrcKm411.00_LarMEauM150.00_PntCEPM0.10_ProfMStaM4.50_AltM29_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2002-04-23;4;Poissons;2019-12-12;;7644;Score de la métrique nombre total d’espèces (NTE);5.896866;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe973eta2_SurfEchMc1415.00_SBVDKmc33101.00_DSrcKm411.00_LarMEauM150.00_PntCEPM0.10_ProfMStaM4.50_AltM29_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2002-04-23;4;Poissons;2019-12-12;;7743;Score de la métrique nombre d'espèces lithophiles (NEL);8.420197;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe973eta2_SurfEchMc1415.00_SBVDKmc33101.00_DSrcKm411.00_LarMEauM150.00_PntCEPM0.10_ProfMStaM4.50_AltM29_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2002-04-23;4;Poissons;2019-12-12;;7744;Score de la métrique nombre d'espèces rhéophiles (NER);11.352362;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe973eta2_SurfEchMc1415.00_SBVDKmc33101.00_DSrcKm411.00_LarMEauM150.00_PntCEPM0.10_ProfMStaM4.50_AltM29_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2002-04-23;4;Poissons;2019-12-12;;7745;Score de la métrique densité d'individus invertivores (DII);0.487388;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe973eta2_SurfEchMc1415.00_SBVDKmc33101.00_DSrcKm411.00_LarMEauM150.00_PntCEPM0.10_ProfMStaM4.50_AltM29_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2002-04-23;4;Poissons;2019-12-12;;7746;Score de la métrique densité d'individus omnivores (DIO);0.044058;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe973eta2_SurfEchMc1415.00_SBVDKmc33101.00_DSrcKm411.00_LarMEauM150.00_PntCEPM0.10_ProfMStaM4.50_AltM29_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2002-04-23;4;Poissons;2019-12-12;;7786;Score de la métrique densité d'individus tolérants (DIT);0.098945;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe973eta2_SurfEchMc1415.00_SBVDKmc33101.00_DSrcKm411.00_LarMEauM150.00_PntCEPM0.10_ProfMStaM4.50_AltM29_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2002-04-23;4;Poissons;2019-12-12;;7787;Score de la métrique densité totale d'individus (DTI);2.402037;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe973eta2_SurfEchMc1415.00_SBVDKmc33101.00_DSrcKm411.00_LarMEauM150.00_PntCEPM0.10_ProfMStaM4.50_AltM29_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2003-06-17;4;Poissons;2019-12-10;;7036;Indice Poisson Rivière (IPR);10.759755;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe986eta2_SurfEchMc1202.00_SBVDKmc33101.00_DSrcKm411.00_LarMEauM150.00_PntCEPM0.10_ProfMStaM3.65_AltM29_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2003-06-17;4;Poissons;2019-12-10;;7644;Score de la métrique nombre total d’espèces (NTE);3.031397;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe986eta2_SurfEchMc1202.00_SBVDKmc33101.00_DSrcKm411.00_LarMEauM150.00_PntCEPM0.10_ProfMStaM3.65_AltM29_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2003-06-17;4;Poissons;2019-12-10;;7743;Score de la métrique nombre d'espèces lithophiles (NEL);1.756462;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe986eta2_SurfEchMc1202.00_SBVDKmc33101.00_DSrcKm411.00_LarMEauM150.00_PntCEPM0.10_ProfMStaM3.65_AltM29_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2003-06-17;4;Poissons;2019-12-10;;7744;Score de la métrique nombre d'espèces rhéophiles (NER);2.769665;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe986eta2_SurfEchMc1202.00_SBVDKmc33101.00_DSrcKm411.00_LarMEauM150.00_PntCEPM0.10_ProfMStaM3.65_AltM29_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2003-06-17;4;Poissons;2019-12-10;;7745;Score de la métrique densité d'individus invertivores (DII);1.858500;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe986eta2_SurfEchMc1202.00_SBVDKmc33101.00_DSrcKm411.00_LarMEauM150.00_PntCEPM0.10_ProfMStaM3.65_AltM29_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2003-06-17;4;Poissons;2019-12-10;;7746;Score de la métrique densité d'individus omnivores (DIO);0.282770;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe986eta2_SurfEchMc1202.00_SBVDKmc33101.00_DSrcKm411.00_LarMEauM150.00_PntCEPM0.10_ProfMStaM3.65_AltM29_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2003-06-17;4;Poissons;2019-12-10;;7786;Score de la métrique densité d'individus tolérants (DIT);0.473020;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe986eta2_SurfEchMc1202.00_SBVDKmc33101.00_DSrcKm411.00_LarMEauM150.00_PntCEPM0.10_ProfMStaM3.65_AltM29_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2003-06-17;4;Poissons;2019-12-10;;7787;Score de la métrique densité totale d'individus (DTI);0.587940;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe986eta2_SurfEchMc1202.00_SBVDKmc33101.00_DSrcKm411.00_LarMEauM150.00_PntCEPM0.10_ProfMStaM3.65_AltM29_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2004-06-15;4;Poissons;2019-12-07;;7036;Indice Poisson Rivière (IPR);26.109479;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe1478eta2_SurfEchMc1347.00_SBVDKmc33101.00_DSrcKm411.00_LarMEauM150.00_PntCEPM0.10_ProfMStaM3.65_AltM29_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2004-06-15;4;Poissons;2019-12-07;;7644;Score de la métrique nombre total d’espèces (NTE);4.474428;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe1478eta2_SurfEchMc1347.00_SBVDKmc33101.00_DSrcKm411.00_LarMEauM150.00_PntCEPM0.10_ProfMStaM3.65_AltM29_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2004-06-15;4;Poissons;2019-12-07;;7743;Score de la métrique nombre d'espèces lithophiles (NEL);8.805605;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe1478eta2_SurfEchMc1347.00_SBVDKmc33101.00_DSrcKm411.00_LarMEauM150.00_PntCEPM0.10_ProfMStaM3.65_AltM29_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2004-06-15;4;Poissons;2019-12-07;;7744;Score de la métrique nombre d'espèces rhéophiles (NER);11.861040;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe1478eta2_SurfEchMc1347.00_SBVDKmc33101.00_DSrcKm411.00_LarMEauM150.00_PntCEPM0.10_ProfMStaM3.65_AltM29_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2004-06-15;4;Poissons;2019-12-07;;7745;Score de la métrique densité d'individus invertivores (DII);0.360223;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe1478eta2_SurfEchMc1347.00_SBVDKmc33101.00_DSrcKm411.00_LarMEauM150.00_PntCEPM0.10_ProfMStaM3.65_AltM29_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2004-06-15;4;Poissons;2019-12-07;;7746;Score de la métrique densité d'individus omnivores (DIO);0.216478;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe1478eta2_SurfEchMc1347.00_SBVDKmc33101.00_DSrcKm411.00_LarMEauM150.00_PntCEPM0.10_ProfMStaM3.65_AltM29_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2004-06-15;4;Poissons;2019-12-07;;7786;Score de la métrique densité d'individus tolérants (DIT);0.380591;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe1478eta2_SurfEchMc1347.00_SBVDKmc33101.00_DSrcKm411.00_LarMEauM150.00_PntCEPM0.10_ProfMStaM3.65_AltM29_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2004-06-15;4;Poissons;2019-12-07;;7787;Score de la métrique densité totale d'individus (DTI);0.011114;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe1478eta2_SurfEchMc1347.00_SBVDKmc33101.00_DSrcKm411.00_LarMEauM150.00_PntCEPM0.10_ProfMStaM3.65_AltM29_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2005-06-14;4;Poissons;2019-12-07;;7036;Indice Poisson Rivière (IPR);13.147189;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe1547eta2_SurfEchMc1250.00_SBVDKmc33101.00_DSrcKm411.00_LarMEauM140.00_PntCEPM0.10_ProfMStaM1.80_AltM29_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2005-06-14;4;Poissons;2019-12-07;;7644;Score de la métrique nombre total d’espèces (NTE);3.449227;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe1547eta2_SurfEchMc1250.00_SBVDKmc33101.00_DSrcKm411.00_LarMEauM140.00_PntCEPM0.10_ProfMStaM1.80_AltM29_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
